155,10835480_v0.xml,7,the,O
156,10835480_v0.xml,7,PA700,O
157,10835480_v0.xml,7,(,O
158,10835480_v0.xml,7,19S,O
159,10835480_v0.xml,7,),O
160,10835480_v0.xml,7,regulatory,O
161,10835480_v0.xml,7,complex,O
162,10835480_v0.xml,7,of,O
163,10835480_v0.xml,7,26S,O
164,10835480_v0.xml,7,proteasome,O
165,10835480_v0.xml,7,.,O
166,10835480_v0.xml,8,The,O
167,10835480_v0.xml,8,analyses,O
168,10835480_v0.xml,8,indicated,O
169,10835480_v0.xml,8,that,O
170,10835480_v0.xml,8,the,O
171,10835480_v0.xml,8,insect,O
172,10835480_v0.xml,8,genes,O
173,10835480_v0.xml,8,contain,O
174,10835480_v0.xml,8,no,O
175,10835480_v0.xml,8,divergent,O
176,10835480_v0.xml,8,structural,O
177,10835480_v0.xml,8,features,O
178,10835480_v0.xml,8,",",O
179,10835480_v0.xml,8,which,O
180,10835480_v0.xml,8,taken,O
181,10835480_v0.xml,8,within,O
182,10835480_v0.xml,8,an,O
183,10835480_v0.xml,8,appraisal,O
184,10835480_v0.xml,8,of,O
185,10835480_v0.xml,8,all,O
186,10835480_v0.xml,8,available,O
187,10835480_v0.xml,8,data,O
188,10835480_v0.xml,8,",",O
189,10835480_v0.xml,8,makes,O
190,10835480_v0.xml,8,the,O
191,10835480_v0.xml,8,reported,O
192,10835480_v0.xml,8,alternative,O
193,10835480_v0.xml,8,function,O
194,10835480_v0.xml,8,highly,O
195,10835480_v0.xml,8,improbable,O
196,10835480_v0.xml,8,.,O
197,10835480_v0.xml,9,A,O
198,10835480_v0.xml,9,plausible,O
199,10835480_v0.xml,9,additional,O
200,10835480_v0.xml,9,role,O
201,10835480_v0.xml,9,",",O
202,10835480_v0.xml,9,in,O
203,10835480_v0.xml,9,which,O
204,10835480_v0.xml,9,the,O
205,10835480_v0.xml,9,26S,O
206,10835480_v0.xml,9,proteasome,O
207,10835480_v0.xml,9,is,O
208,10835480_v0.xml,9,implicated,O
209,10835480_v0.xml,9,in,O
210,10835480_v0.xml,9,regulation,O
211,10835480_v0.xml,9,of,O
212,10835480_v0.xml,9,phenol,B
213,10835480_v0.xml,9,oxidase,I
214,10835480_v0.xml,9,",",O
215,10835480_v0.xml,9,would,O
216,10835480_v0.xml,9,also,O
217,10835480_v0.xml,9,apply,O
218,10835480_v0.xml,9,to,O
219,10835480_v0.xml,9,at,O
220,10835480_v0.xml,9,least,O
221,10835480_v0.xml,9,the,O
222,10835480_v0.xml,9,mammalian,O
223,10835480_v0.xml,9,genes,O
224,10835480_v0.xml,9,.,O
225,10835480_v0.xml,10,No,O
226,10835480_v0.xml,10,function,O
227,10835480_v0.xml,10,has,O
228,10835480_v0.xml,10,yet,O
229,10835480_v0.xml,10,been,O
230,10835480_v0.xml,10,reported,O
231,10835480_v0.xml,10,for,O
232,10835480_v0.xml,10,the,O
233,10835480_v0.xml,10,other,O
234,10835480_v0.xml,10,included,O
235,10835480_v0.xml,10,sequences,O
236,10835480_v0.xml,10,.,O
237,10835480_v0.xml,11,These,O
238,10835480_v0.xml,11,were,O
239,10835480_v0.xml,11,from,O
240,10835480_v0.xml,11,genome,O
241,10835480_v0.xml,11,projects,O
242,10835480_v0.xml,11,and,O
243,10835480_v0.xml,11,included,O
244,10835480_v0.xml,11,Caenorhabiditus,O
245,10835480_v0.xml,11,elegans,O
246,10835480_v0.xml,11,",",O
247,10835480_v0.xml,11,Arabidopsis,O
248,10835480_v0.xml,11,thaliana,O
249,10835480_v0.xml,11,",",O
250,10835480_v0.xml,11,Fugu,O
251,10835480_v0.xml,11,rubripes,O
252,10835480_v0.xml,11,",",O
253,10835480_v0.xml,11,and,O
254,10835480_v0.xml,11,Toxoplasma,O
255,10835480_v0.xml,11,gondii,O
256,10835480_v0.xml,11,.,O
257,10835480_v0.xml,12,A,O
258,10835480_v0.xml,12,consensus,O
259,10835480_v0.xml,12,of,O
260,10835480_v0.xml,12,the,O
261,10835480_v0.xml,12,results,O
262,10835480_v0.xml,12,predicts,O
263,10835480_v0.xml,12,a,O
264,10835480_v0.xml,12,protein,O
265,10835480_v0.xml,12,containing,O
266,10835480_v0.xml,12,exceptionally,O
267,10835480_v0.xml,12,long,O
268,10835480_v0.xml,12,stretches,O
269,10835480_v0.xml,12,of,O
270,10835480_v0.xml,12,helix,O
271,10835480_v0.xml,12,with,O
272,10835480_v0.xml,12,a,O
273,10835480_v0.xml,12,hydrophilic,O
274,10835480_v0.xml,12,C-terminus,O
275,10835480_v0.xml,12,.,O
276,10835480_v0.xml,13,Phosphorylation,O
277,10835480_v0.xml,13,site,O
278,10835480_v0.xml,13,motifs,O
279,10835480_v0.xml,13,were,O
280,10835480_v0.xml,13,identified,O
281,10835480_v0.xml,13,at,O
282,10835480_v0.xml,13,two,O
283,10835480_v0.xml,13,conserved,O
284,10835480_v0.xml,13,positions,O
285,10835480_v0.xml,13,.,O
286,10835480_v0.xml,14,Possible,O
287,10835480_v0.xml,14,SRY,O
288,10835480_v0.xml,14,and,O
289,10835480_v0.xml,14,GATA-1,O
290,10835480_v0.xml,14,binding,O
291,10835480_v0.xml,14,motifs,O
292,10835480_v0.xml,14,were,O
293,10835480_v0.xml,14,found,O
294,10835480_v0.xml,14,at,O
295,10835480_v0.xml,14,conserved,O
296,10835480_v0.xml,14,positions,O
297,10835480_v0.xml,14,upstream,O
298,10835480_v0.xml,14,of,O
299,10835480_v0.xml,14,the,O
300,10835480_v0.xml,14,mosquito,O
301,10835480_v0.xml,14,genes,O
302,10835480_v0.xml,14,.,O
303,10835480_v0.xml,15,The,O
304,10835480_v0.xml,15,location,O
305,10835480_v0.xml,15,of,O
306,10835480_v0.xml,15,A.,O
307,10835480_v0.xml,15,stephensi,O
308,10835480_v0.xml,15,Dox-A2,B
309,10835480_v0.xml,15,was,O
310,10835480_v0.xml,15,determined,O
311,10835480_v0.xml,15,by,O
312,10835480_v0.xml,15,in,O
313,10835480_v0.xml,15,situ,O
314,10835480_v0.xml,15,hybridization,O
315,10835480_v0.xml,15,at,O
316,10835480_v0.xml,15,34D,O
317,10835480_v0.xml,15,on,O
318,10835480_v0.xml,15,chromosome,O
319,10835480_v0.xml,15,arm,O
320,10835480_v0.xml,15,3R,O
321,10835480_v0.xml,15,.,O
322,10835480_v0.xml,16,It,O
323,10835480_v0.xml,16,is,O
324,10835480_v0.xml,16,in,O
325,10835480_v0.xml,16,a,O
326,10835480_v0.xml,16,conserved,O
327,10835480_v0.xml,16,gene,O
328,10835480_v0.xml,16,cluster,O
329,10835480_v0.xml,16,with,O
330,10835480_v0.xml,16,respect,O
331,10835480_v0.xml,16,to,O
332,10835480_v0.xml,16,the,O
333,10835480_v0.xml,16,other,O
334,10835480_v0.xml,16,insects,O
335,10835480_v0.xml,16,.,O
336,10835480_v0.xml,17,However,O
337,10835480_v0.xml,17,",",O
338,10835480_v0.xml,17,the,O
339,10835480_v0.xml,17,A.,O
340,10835480_v0.xml,17,stephensi,O
341,10835480_v0.xml,17,cluster,O
342,10835480_v0.xml,17,contains,O
343,10835480_v0.xml,17,a,O
344,10835480_v0.xml,17,gene,O
345,10835480_v0.xml,17,showing,O
346,10835480_v0.xml,17,significant,O
347,10835480_v0.xml,17,sequence,O
348,10835480_v0.xml,17,identity,O
349,10835480_v0.xml,17,to,O
350,10835480_v0.xml,17,human,O
351,10835480_v0.xml,17,and,O
352,10835480_v0.xml,17,pigeon,O
353,10835480_v0.xml,17,carnitine,B
354,10835480_v0.xml,17,acetyltransferase,I
355,10835480_v0.xml,17,genes,O
356,10835480_v0.xml,17,",",O
357,10835480_v0.xml,17,therefore,O
358,10835480_v0.xml,17,showing,O
359,10835480_v0.xml,17,divergence,O
360,10835480_v0.xml,17,with,O
361,10835480_v0.xml,17,the,O
362,10835480_v0.xml,17,distal,O
363,10835480_v0.xml,17,end,O
364,10835480_v0.xml,17,of,O
365,10835480_v0.xml,17,the,O
366,10835480_v0.xml,17,D.,O
367,10835480_v0.xml,17,melanogaster,O
368,10835480_v0.xml,17,cluster,O
369,10835480_v0.xml,17,.,O
370,11267894_v0.xml,18,Cloning,O
371,11267894_v0.xml,18,and,O
372,11267894_v0.xml,18,sequence,O
373,11267894_v0.xml,18,of,O
374,11267894_v0.xml,18,the,O
375,11267894_v0.xml,18,gene,O
376,11267894_v0.xml,18,encoding,O
377,11267894_v0.xml,18,the,O
378,11267894_v0.xml,18,muscle,O
379,11267894_v0.xml,18,fatty,B
380,11267894_v0.xml,18,acid,I
381,11267894_v0.xml,18,binding,I
382,11267894_v0.xml,18,protein,I
383,11267894_v0.xml,18,from,O
384,11267894_v0.xml,18,the,O
385,11267894_v0.xml,18,desert,O
386,11267894_v0.xml,18,locust,O
387,11267894_v0.xml,18,",",O
388,11267894_v0.xml,18,Schistocerca,O
389,11267894_v0.xml,18,gregaria,O
390,11267894_v0.xml,18,.,O
391,11267894_v0.xml,19,Muscle,O
392,11267894_v0.xml,19,fatty,O
393,11267894_v0.xml,19,acid,O
394,11267894_v0.xml,19,binding,O
395,11267894_v0.xml,19,protein,O
396,11267894_v0.xml,19,(,O
397,11267894_v0.xml,19,FABP,B
398,11267894_v0.xml,19,),O
399,11267894_v0.xml,19,is,O
400,11267894_v0.xml,19,a,O
401,11267894_v0.xml,19,major,O
402,11267894_v0.xml,19,cytosolic,O
403,11267894_v0.xml,19,protein,O
404,11267894_v0.xml,19,in,O
405,11267894_v0.xml,19,flight,O
406,11267894_v0.xml,19,muscle,O
407,11267894_v0.xml,19,of,O
408,11267894_v0.xml,19,the,O
409,11267894_v0.xml,19,desert,O
410,11267894_v0.xml,19,locust,O
411,11267894_v0.xml,19,",",O
412,11267894_v0.xml,19,Schistocerca,O
413,11267894_v0.xml,19,gregaria,O
414,11267894_v0.xml,19,.,O
415,11267894_v0.xml,20,FABP,B
416,11267894_v0.xml,20,expression,O
417,11267894_v0.xml,20,varies,O
418,11267894_v0.xml,20,greatly,O
419,11267894_v0.xml,20,during,O
420,11267894_v0.xml,20,development,O
421,11267894_v0.xml,20,and,O
422,11267894_v0.xml,20,periods,O
423,11267894_v0.xml,20,of,O
424,11267894_v0.xml,20,increased,O
425,11267894_v0.xml,20,fatty,O
426,11267894_v0.xml,20,acid,O
427,11267894_v0.xml,20,utilization,O
428,11267894_v0.xml,20,",",O
429,11267894_v0.xml,20,but,O
430,11267894_v0.xml,20,the,O
431,11267894_v0.xml,20,molecular,O
432,11267894_v0.xml,20,mechanisms,O
433,11267894_v0.xml,20,that,O
434,11267894_v0.xml,20,regulate,O
435,11267894_v0.xml,20,its,O
436,11267894_v0.xml,20,expression,O
437,11267894_v0.xml,20,are,O
438,11267894_v0.xml,20,not,O
439,11267894_v0.xml,20,known,O
440,11267894_v0.xml,20,.,O
441,11267894_v0.xml,21,In,O
442,11267894_v0.xml,21,this,O
443,11267894_v0.xml,21,study,O
444,11267894_v0.xml,21,",",O
445,11267894_v0.xml,21,the,O
446,11267894_v0.xml,21,gene,O
447,11267894_v0.xml,21,coding,O
448,11267894_v0.xml,21,for,O
449,11267894_v0.xml,21,locust,O
450,11267894_v0.xml,21,muscle,O
451,11267894_v0.xml,21,FABP,B
452,11267894_v0.xml,21,was,O
453,11267894_v0.xml,21,amplified,O
454,11267894_v0.xml,21,by,O
455,11267894_v0.xml,21,PCR,O
456,11267894_v0.xml,21,and,O
457,11267894_v0.xml,21,cloned,O
458,11267894_v0.xml,21,",",O
459,11267894_v0.xml,21,together,O
460,11267894_v0.xml,21,with,O
461,11267894_v0.xml,21,1.2,O
462,11267894_v0.xml,21,kb,O
463,11267894_v0.xml,21,of,O
464,11267894_v0.xml,21,upstream,O
465,11267894_v0.xml,21,sequence,O
466,11267894_v0.xml,21,.,O
467,11267894_v0.xml,22,The,O
468,11267894_v0.xml,22,sequence,O
469,11267894_v0.xml,22,coding,O
470,11267894_v0.xml,22,for,O
471,11267894_v0.xml,22,the,O
472,11267894_v0.xml,22,607,O
473,11267894_v0.xml,22,bp,O
474,11267894_v0.xml,22,cDNA,O
475,11267894_v0.xml,22,is,O
476,11267894_v0.xml,22,interrupted,O
477,11267894_v0.xml,22,by,O
478,11267894_v0.xml,22,two,O
479,11267894_v0.xml,22,introns,O
480,11267894_v0.xml,22,of,O
481,11267894_v0.xml,22,12.7,O
482,11267894_v0.xml,22,and,O
483,11267894_v0.xml,22,2.9,O
484,11267894_v0.xml,22,kb,O
485,11267894_v0.xml,22,",",O
486,11267894_v0.xml,22,inserted,O
487,11267894_v0.xml,22,in,O
488,11267894_v0.xml,22,analogous,O
489,11267894_v0.xml,22,positions,O
490,11267894_v0.xml,22,as,O
491,11267894_v0.xml,22,the,O
492,11267894_v0.xml,22,first,O
493,11267894_v0.xml,22,and,O
494,11267894_v0.xml,22,third,O
495,11267894_v0.xml,22,intron,O
496,11267894_v0.xml,22,of,O
497,11267894_v0.xml,22,the,O
498,11267894_v0.xml,22,mammalian,O
499,11267894_v0.xml,22,homologues,O
500,11267894_v0.xml,22,.,O
501,11267894_v0.xml,23,Both,O
502,11267894_v0.xml,23,introns,O
503,11267894_v0.xml,23,contain,O
504,11267894_v0.xml,23,repetitive,O
505,11267894_v0.xml,23,sequences,O
506,11267894_v0.xml,23,also,O
507,11267894_v0.xml,23,found,O
508,11267894_v0.xml,23,in,O
509,11267894_v0.xml,23,other,O
510,11267894_v0.xml,23,locust,O
511,11267894_v0.xml,23,genes,O
512,11267894_v0.xml,23,",",O
513,11267894_v0.xml,23,and,O
514,11267894_v0.xml,23,the,O
515,11267894_v0.xml,23,second,O
516,11267894_v0.xml,23,intron,O
517,11267894_v0.xml,23,contains,O
518,11267894_v0.xml,23,a,O
519,11267894_v0.xml,23,GT-microsatellite,O
520,11267894_v0.xml,23,.,O
521,11267894_v0.xml,24,The,O
522,11267894_v0.xml,24,promoter,O
523,11267894_v0.xml,24,sequence,O
524,11267894_v0.xml,24,includes,O
525,11267894_v0.xml,24,a,O
526,11267894_v0.xml,24,canonical,O
527,11267894_v0.xml,24,TATA,O
528,11267894_v0.xml,24,box,O
529,11267894_v0.xml,24,24,O
530,11267894_v0.xml,24,bp,O
531,11267894_v0.xml,24,upstream,O
532,11267894_v0.xml,24,of,O
533,11267894_v0.xml,24,the,O
534,11267894_v0.xml,24,transcription,O
535,11267894_v0.xml,24,start,O
536,11267894_v0.xml,24,site,O
537,11267894_v0.xml,24,.,O
538,11267894_v0.xml,25,The,O
539,11267894_v0.xml,25,upstream,O
540,11267894_v0.xml,25,sequence,O
541,11267894_v0.xml,25,contains,O
542,11267894_v0.xml,25,various,O
543,11267894_v0.xml,25,potential,O
544,11267894_v0.xml,25,myocyte,O
545,11267894_v0.xml,25,enhancer,O
546,11267894_v0.xml,25,sequences,O
547,11267894_v0.xml,25,and,O
548,11267894_v0.xml,25,a,O
549,11267894_v0.xml,25,160,O
550,11267894_v0.xml,25,bp,O
551,11267894_v0.xml,25,segment,O
552,11267894_v0.xml,25,that,O
553,11267894_v0.xml,25,is,O
554,11267894_v0.xml,25,repeated,O
555,11267894_v0.xml,25,three,O
556,11267894_v0.xml,25,times,O
557,11267894_v0.xml,25,.,O
558,11267894_v0.xml,26,In,O
559,11267894_v0.xml,26,database,O
560,11267894_v0.xml,26,searches,O
561,11267894_v0.xml,26,in,O
562,11267894_v0.xml,26,the,O
563,11267894_v0.xml,26,genome,O
564,11267894_v0.xml,26,database,O
565,11267894_v0.xml,26,of,O
566,11267894_v0.xml,26,Drosophila,O
567,11267894_v0.xml,26,melanogaster,O
568,11267894_v0.xml,26,",",O
569,11267894_v0.xml,26,a,O
570,11267894_v0.xml,26,gene,O
571,11267894_v0.xml,26,with,O
572,11267894_v0.xml,26,the,O
573,11267894_v0.xml,26,same,O
574,11267894_v0.xml,26,gene,O
575,11267894_v0.xml,26,organization,O
576,11267894_v0.xml,26,and,O
577,11267894_v0.xml,26,promoter,O
578,11267894_v0.xml,26,structure,O
579,11267894_v0.xml,26,was,O
580,11267894_v0.xml,26,identified,O
581,11267894_v0.xml,26,",",O
582,11267894_v0.xml,26,likely,O
583,11267894_v0.xml,26,the,O
584,11267894_v0.xml,26,dipteran,O
585,11267894_v0.xml,26,homologue,O
586,11267894_v0.xml,26,of,O
587,11267894_v0.xml,26,muscle,O
588,11267894_v0.xml,26,FABP,B
589,11267894_v0.xml,26,.,O
590,11267894_v0.xml,27,Upstream,O
591,11267894_v0.xml,27,of,O
592,11267894_v0.xml,27,both,O
593,11267894_v0.xml,27,insect,O
594,11267894_v0.xml,27,genes,O
595,11267894_v0.xml,27,",",O
596,11267894_v0.xml,27,a,O
597,11267894_v0.xml,27,conserved,O
598,11267894_v0.xml,27,19,O
599,11267894_v0.xml,27,bp,O
600,11267894_v0.xml,27,inverted,O
601,11267894_v0.xml,27,repeat,O
602,11267894_v0.xml,27,sequence,O
603,11267894_v0.xml,27,was,O
604,11267894_v0.xml,27,detected,O
605,11267894_v0.xml,27,.,O
606,11267894_v0.xml,28,A,O
607,11267894_v0.xml,28,similar,O
608,11267894_v0.xml,28,but,O
609,11267894_v0.xml,28,reverse,O
610,11267894_v0.xml,28,palindrome,O
611,11267894_v0.xml,28,is,O
612,11267894_v0.xml,28,also,O
613,11267894_v0.xml,28,present,O
614,11267894_v0.xml,28,upstream,O
615,11267894_v0.xml,28,of,O
616,11267894_v0.xml,28,all,O
617,11267894_v0.xml,28,mammalian,O
618,11267894_v0.xml,28,heart,O
619,11267894_v0.xml,28,FABP,B
620,11267894_v0.xml,28,genes,O
621,11267894_v0.xml,28,",",O
622,11267894_v0.xml,28,possibly,O
623,11267894_v0.xml,28,representing,O
624,11267894_v0.xml,28,a,O
625,11267894_v0.xml,28,novel,O
626,11267894_v0.xml,28,element,O
627,11267894_v0.xml,28,involved,O
628,11267894_v0.xml,28,in,O
629,11267894_v0.xml,28,muscle,O
630,11267894_v0.xml,28,FABP,B
631,11267894_v0.xml,28,expression,O
632,11267894_v0.xml,28,.,O
633,11277405_v0.xml,29,Maelstrom,B
634,11277405_v0.xml,29,is,O
635,11277405_v0.xml,29,required,O
636,11277405_v0.xml,29,to,O
637,11277405_v0.xml,29,position,O
638,11277405_v0.xml,29,the,O
639,11277405_v0.xml,29,MTOC,O
640,11277405_v0.xml,29,in,O
641,11277405_v0.xml,29,stage,O
642,11277405_v0.xml,29,2-6,O
643,11277405_v0.xml,29,Drosophila,O
644,11277405_v0.xml,29,oocytes,O
645,11277405_v0.xml,29,.,O
646,11277405_v0.xml,30,The,O
647,11277405_v0.xml,30,factors,O
648,11277405_v0.xml,30,that,O
649,11277405_v0.xml,30,determine,O
650,11277405_v0.xml,30,intracellular,O
651,11277405_v0.xml,30,polarity,O
652,11277405_v0.xml,30,are,O
653,11277405_v0.xml,30,largely,O
654,11277405_v0.xml,30,unknown,O
655,11277405_v0.xml,30,.,O
656,11277405_v0.xml,31,In,O
657,11277405_v0.xml,31,Drosophila,O
658,11277405_v0.xml,31,oocytes,O
659,11277405_v0.xml,31,one,O
660,11277405_v0.xml,31,of,O
661,11277405_v0.xml,31,the,O
662,11277405_v0.xml,31,earliest,O
663,11277405_v0.xml,31,polar,O
664,11277405_v0.xml,31,events,O
665,11277405_v0.xml,31,is,O
666,11277405_v0.xml,31,the,O
667,11277405_v0.xml,31,positioning,O
668,11277405_v0.xml,31,of,O
669,11277405_v0.xml,31,the,O
670,11277405_v0.xml,31,microtubule-organizing,O
671,11277405_v0.xml,31,center,O
672,11277405_v0.xml,31,(,O
673,11277405_v0.xml,31,MTOC,O
674,11277405_v0.xml,31,),O
675,11277405_v0.xml,31,.,O
676,11277405_v0.xml,32,Here,O
677,11277405_v0.xml,32,we,O
678,11277405_v0.xml,32,present,O
679,11277405_v0.xml,32,data,O
680,11277405_v0.xml,32,that,O
681,11277405_v0.xml,32,are,O
682,11277405_v0.xml,32,consistent,O
683,11277405_v0.xml,32,with,O
684,11277405_v0.xml,32,the,O
685,11277405_v0.xml,32,hypothesis,O
686,11277405_v0.xml,32,that,O
687,11277405_v0.xml,32,maelstrom,B
688,11277405_v0.xml,32,is,O
689,11277405_v0.xml,32,required,O
690,11277405_v0.xml,32,for,O
691,11277405_v0.xml,32,posterior,O
692,11277405_v0.xml,32,positioning,O
693,11277405_v0.xml,32,of,O
694,11277405_v0.xml,32,the,O
695,11277405_v0.xml,32,MTOC,O
696,11277405_v0.xml,32,.,O
697,12421409_v0.xml,33,Genomic,O
698,12421409_v0.xml,33,organization,O
699,12421409_v0.xml,33,and,O
700,12421409_v0.xml,33,regulation,O
701,12421409_v0.xml,33,of,O
702,12421409_v0.xml,33,three,O
703,12421409_v0.xml,33,cecropin,B
704,12421409_v0.xml,33,genes,O
705,12421409_v0.xml,33,in,O
706,12421409_v0.xml,33,Anopheles,O
707,12421409_v0.xml,33,gambiae,O
708,12421409_v0.xml,33,.,O
709,12421409_v0.xml,34,Three,O
710,12421409_v0.xml,34,cecropin,B
711,12421409_v0.xml,34,genes,O
712,12421409_v0.xml,34,(,O
713,12421409_v0.xml,34,AgCecA-C,B
714,12421409_v0.xml,34,),O
715,12421409_v0.xml,34,were,O
716,12421409_v0.xml,34,identified,O
717,12421409_v0.xml,34,from,O
718,12421409_v0.xml,34,Anopheles,O
719,12421409_v0.xml,34,gambiae,O
720,12421409_v0.xml,34,",",O
721,12421409_v0.xml,34,a,O
722,12421409_v0.xml,34,major,O
723,12421409_v0.xml,34,vector,O
724,12421409_v0.xml,34,for,O
725,12421409_v0.xml,34,malaria,O
726,12421409_v0.xml,34,in,O
727,12421409_v0.xml,34,sub-Saharan,O
728,12421409_v0.xml,34,Africa,O
729,12421409_v0.xml,34,.,O
730,12421409_v0.xml,35,These,O
731,12421409_v0.xml,35,genes,O
732,12421409_v0.xml,35,form,O
733,12421409_v0.xml,35,a,O
734,12421409_v0.xml,35,cluster,O
735,12421409_v0.xml,35,with,O
